order_date,region,category,product,customer_name,quantity,unit_price,revenue,cost,profit
2024-09-02,West,Groceries,Cereal,Customer_048,9,585.41,5268.69,3738.23,1530.46
2024-09-02,West,Furniture,Table,Customer_069,8,195.52,1564.16,1219.58,344.58
2024-09-03,West,Electronics,Smartphone,Customer_005,8,214.27,1714.16,1084.32,629.84
2024-09-03,North,Groceries,Snacks,Customer_019,9,258.85,2329.65,1828.82,500.83
2024-09-03,East,Toys,Doll,Customer_106,1,279.54,279.54,189.41,90.13
2024-09-03,West,Toys,Building Blocks,Customer_029,5,296.81,1484.05,1134.16,349.89
2024-09-03,North,Furniture,Desk,Customer_011,4,285.33,1141.32,799.67,341.65
2024-09-03,East,Electronics,Headphones,Customer_051,9,561.86,5056.74,3137.93,1918.81
2024-09-04,West,Groceries,Coffee,Customer_023,11,734.67,8081.37,6183.49,1897.88
2024-09-04,East,Electronics,Smartphone,Customer_038,10,573.89,5738.9,3154.41,2584.49
2024-09-04,North,Electronics,Laptop,Customer_075,8,486.85,3894.8,2875.48,1019.32
2024-09-04,West,Furniture,Bookshelf,Customer_029,6,91.49,548.94,352.35,196.59
2024-09-04,West,Clothing,Sneakers,Customer_086,8,49.37,394.96,290.96,104.0
2024-09-04,East,Furniture,Table,Customer_105,6,738.09,4428.54,2449.58,1978.96
2024-09-04,East,Groceries,Olive Oil,Customer_064,11,728.02,8008.22,5739.03,2269.19
2024-09-05,North,Furniture,Table,Customer_039,4,102.19,408.76,311.59,97.17
2024-09-05,East,Toys,Puzzle,Customer_030,7,173.57,1214.99,777.85,437.14
2024-09-05,South,Electronics,Monitor,Customer_082,1,432.8,432.8,275.5,157.3
2024-09-05,South,Groceries,Rice,Customer_108,6,155.09,930.54,542.27,388.27
2024-09-05,South,Electronics,Tablet,Customer_116,8,581.26,4650.08,3549.38,1100.7
2024-09-05,South,Electronics,Smartphone,Customer_087,4,52.81,211.24,141.25,69.99
2024-09-05,South,Groceries,Olive Oil,Customer_050,9,681.7,6135.3,3583.34,2551.96
2024-09-06,North,Groceries,Rice,Customer_059,9,492.47,4432.23,3371.33,1060.9
2024-09-06,North,Clothing,Jacket,Customer_064,9,352.43,3171.87,1959.8,1212.07
2024-09-06,West,Electronics,Monitor,Customer_092,10,52.51,525.1,265.34,259.76
2024-09-06,West,Groceries,Olive Oil,Customer_039,4,240.44,961.76,661.88,299.88
2024-09-06,North,Groceries,Snacks,Customer_022,10,331.59,3315.9,2180.89,1135.01
2024-09-06,West,Groceries,Olive Oil,Customer_071,2,739.56,1479.12,784.65,694.47
2024-09-06,West,Clothing,Hat,Customer_086,1,55.71,55.71,40.82,14.89
2024-09-06,North,Clothing,Jeans,Customer_059,1,653.75,653.75,484.28,169.47
2024-09-06,West,Furniture,Table,Customer_111,2,45.03,90.06,46.46,43.6
2024-09-06,South,Furniture,Table,Customer_051,11,366.39,4030.29,2610.51,1419.78
2024-09-06,South,Furniture,Sofa,Customer_014,5,419.94,2099.7,1147.7,952.0
2024-09-07,West,Toys,Building Blocks,Customer_019,3,536.99,1610.97,943.75,667.22
2024-09-07,South,Clothing,Jeans,Customer_102,6,516.65,3099.9,2305.32,794.58
2024-09-07,East,Groceries,Coffee,Customer_070,7,777.58,5443.06,4322.82,1120.24
2024-09-07,East,Furniture,Table,Customer_006,10,203.05,2030.5,1503.91,526.59
2024-09-07,East,Toys,Puzzle,Customer_096,8,708.77,5670.16,3155.55,2514.61
2024-09-08,South,Toys,Building Blocks,Customer_047,8,217.12,1736.96,973.16,763.8
2024-09-08,East,Groceries,Rice,Customer_044,7,319.86,2239.02,1253.28,985.74
2024-09-08,North,Electronics,Smartphone,Customer_054,3,654.87,1964.61,1103.98,860.63
2024-09-08,South,Clothing,Jacket,Customer_117,11,180.42,1984.62,1074.55,910.07
2024-09-08,South,Clothing,Jeans,Customer_103,5,659.01,3295.05,1660.65,1634.4
2024-09-08,West,Furniture,Sofa,Customer_105,11,669.71,7366.81,4268.99,3097.82
2024-09-09,East,Toys,Board Game,Customer_014,7,576.8,4037.6,3145.49,892.11
2024-09-09,East,Toys,Action Figure,Customer_092,4,556.32,2225.28,1135.36,1089.92
2024-09-09,West,Electronics,Monitor,Customer_001,6,147.01,882.06,530.4,351.66
2024-09-09,North,Electronics,Monitor,Customer_106,11,615.45,6769.95,4024.15,2745.8
2024-09-09,West,Groceries,Coffee,Customer_119,7,321.71,2251.97,1341.56,910.41
2024-09-09,North,Clothing,T-Shirt,Customer_107,8,491.33,3930.64,2824.61,1106.03
2024-09-09,South,Toys,Board Game,Customer_053,2,412.03,824.06,600.48,223.58
2024-09-09,East,Groceries,Snacks,Customer_083,8,215.79,1726.32,1342.55,383.77
2024-09-09,North,Clothing,Jeans,Customer_008,1,696.67,696.67,445.72,250.95
2024-09-09,North,Electronics,Headphones,Customer_054,9,687.81,6190.29,3654.18,2536.11
2024-09-10,East,Electronics,Smartphone,Customer_012,7,30.86,216.02,131.28,84.74
2024-09-10,East,Clothing,Hat,Customer_007,4,481.34,1925.36,1235.04,690.32
2024-09-10,North,Clothing,Sneakers,Customer_094,2,743.06,1486.12,772.32,713.8
2024-09-10,East,Groceries,Olive Oil,Customer_002,3,126.68,380.04,210.04,170.0
2024-09-10,North,Toys,Building Blocks,Customer_053,4,137.64,550.56,427.85,122.71
2024-09-10,East,Toys,Doll,Customer_072,10,429.21,4292.1,2318.97,1973.13
2024-09-10,South,Electronics,Laptop,Customer_081,7,377.89,2645.23,1722.91,922.32
2024-09-10,North,Toys,Action Figure,Customer_095,7,363.8,2546.6,1469.21,1077.39
2024-09-10,East,Groceries,Rice,Customer_096,9,100.69,906.21,700.48,205.73
2024-09-11,South,Toys,Puzzle,Customer_110,2,660.55,1321.1,786.24,534.86
2024-09-11,South,Toys,Building Blocks,Customer_109,4,332.03,1328.12,942.77,385.35
2024-09-11,South,Furniture,Desk,Customer_012,7,331.84,2322.88,1471.34,851.54
2024-09-11,North,Furniture,Bookshelf,Customer_109,7,122.25,855.75,568.48,287.27
2024-09-11,South,Groceries,Rice,Customer_025,4,432.05,1728.2,969.63,758.57
2024-09-11,East,Groceries,Cereal,Customer_088,9,567.05,5103.45,2947.26,2156.19
2024-09-11,West,Groceries,Cereal,Customer_070,7,303.39,2123.73,1243.94,879.79
2024-09-11,East,Furniture,Bookshelf,Customer_113,5,518.79,2593.95,1929.56,664.39
2024-09-11,West,Toys,Board Game,Customer_073,10,440.98,4409.8,2465.93,1943.87
2024-09-11,East,Clothing,T-Shirt,Customer_106,8,563.88,4511.04,2548.01,1963.03
2024-09-11,North,Clothing,Jeans,Customer_010,11,501.7,5518.7,2952.91,2565.79
2024-09-12,West,Groceries,Cereal,Customer_045,1,307.67,307.67,215.45,92.22
2024-09-12,East,Clothing,T-Shirt,Customer_076,11,794.39,8738.29,6150.68,2587.61
2024-09-12,West,Electronics,Monitor,Customer_058,5,37.78,188.9,108.66,80.24
2024-09-12,North,Furniture,Desk,Customer_036,5,788.62,3943.1,2402.69,1540.41
2024-09-12,North,Toys,Building Blocks,Customer_011,10,214.85,2148.5,1255.35,893.15
2024-09-12,North,Furniture,Bookshelf,Customer_005,9,583.57,5252.13,2817.45,2434.68
2024-09-12,North,Clothing,Jacket,Customer_061,2,612.0,1224.0,651.91,572.09
2024-09-12,West,Groceries,Rice,Customer_033,11,705.65,7762.15,5594.73,2167.42
2024-09-12,East,Electronics,Laptop,Customer_102,8,174.72,1397.76,1078.74,319.02
2024-09-13,West,Toys,Board Game,Customer_109,10,716.59,7165.9,5672.64,1493.26
2024-09-13,West,Toys,Action Figure,Customer_088,8,167.56,1340.48,745.11,595.37
2024-09-13,West,Toys,Doll,Customer_008,1,763.78,763.78,424.63,339.15
2024-09-13,South,Furniture,Table,Customer_090,2,149.77,299.54,171.88,127.66
2024-09-13,East,Clothing,Hat,Customer_091,9,745.28,6707.52,4497.75,2209.77
2024-09-14,South,Electronics,Tablet,Customer_071,7,466.71,3266.97,2118.53,1148.44
2024-09-14,South,Furniture,Office Chair,Customer_093,3,396.68,1190.04,716.04,474.0
2024-09-14,East,Groceries,Olive Oil,Customer_018,6,565.98,3395.88,2063.87,1332.01
2024-09-14,West,Groceries,Olive Oil,Customer_108,4,735.41,2941.64,2168.06,773.58
2024-09-14,West,Electronics,Headphones,Customer_093,9,214.21,1927.89,1353.29,574.6
2024-09-14,South,Furniture,Office Chair,Customer_069,3,737.21,2211.63,1545.22,666.41
2024-09-14,North,Furniture,Table,Customer_004,10,590.05,5900.5,3319.15,2581.35
2024-09-14,West,Groceries,Snacks,Customer_038,5,,2893.0,1522.99,1370.01
2024-09-14,East,Groceries,Snacks,Customer_096,11,54.64,601.04,369.75,231.29
2024-09-14,North,Furniture,Bookshelf,Customer_107,6,305.35,1832.1,1089.57,742.53
2024-09-15,West,Furniture,Table,Customer_008,6,,1710.84,1235.37,475.47
2024-09-15,West,Electronics,Tablet,Customer_075,6,233.17,1399.02,848.14,550.88
2024-09-15,South,Electronics,Smartphone,Customer_088,7,321.66,2251.62,1789.4,462.22
2024-09-15,North,Electronics,Monitor,Customer_055,10,71.11,711.1,492.86,218.24
2024-09-15,South,Groceries,Olive Oil,Customer_116,2,698.14,1396.28,863.69,532.59
2024-09-15,South,Clothing,Jacket,Customer_112,1,636.89,636.89,362.26,274.63
2024-09-15,South,Toys,Building Blocks,Customer_087,10,206.9,2069.0,1177.32,891.68
2024-09-15,North,Groceries,Snacks,Customer_043,7,200.96,1406.72,885.22,521.5
2024-09-15,South,Toys,Board Game,Customer_090,2,343.59,687.18,546.76,140.42
2024-09-16,South,Toys,Puzzle,Customer_105,3,690.61,2071.83,1566.88,504.95
2024-09-16,South,Furniture,Desk,Customer_036,10,235.86,2358.6,1516.96,841.64
2024-09-16,West,Clothing,Jacket,Customer_058,7,602.93,4220.51,2759.63,1460.88
2024-09-16,East,Clothing,Jacket,Customer_044,2,320.41,640.82,428.17,212.65
2024-09-16,South,Groceries,Cereal,Customer_099,9,532.48,4792.32,2403.44,2388.88
2024-09-16,South,Groceries,Coffee,Customer_011,11,503.68,5540.48,3012.1,2528.38
2024-09-17,South,Furniture,Table,Customer_082,10,219.36,2193.6,1636.21,557.39
2024-09-17,West,Clothing,Jacket,Customer_003,1,430.74,430.74,285.61,145.13
2024-09-17,North,Furniture,Sofa,Customer_010,9,644.83,5803.47,3317.45,2486.02
2024-09-17,South,Toys,Action Figure,Customer_118,5,693.62,3468.1,2253.42,1214.68
2024-09-17,North,Furniture,Sofa,Customer_086,6,454.5,2727.0,1388.06,1338.94
2024-09-17,West,Furniture,Office Chair,Customer_051,11,347.71,3824.81,2372.92,1451.89
2024-09-17,South,Electronics,Tablet,Customer_039,1,462.71,462.71,261.11,201.6
2024-09-17,West,Clothing,T-Shirt,Customer_002,4,86.35,345.4,215.24,130.16
2024-09-17,West,Clothing,T-Shirt,Customer_036,10,560.68,5606.8,2976.98,2629.82
2024-09-17,North,Furniture,Sofa,Customer_102,1,661.22,661.22,497.3,163.92
2024-09-17,South,Furniture,Office Chair,Customer_013,9,169.21,1522.89,944.32,578.57
2024-09-17,South,Furniture,Table,Customer_054,5,291.13,1455.65,1019.45,436.2
2024-09-17,South,Clothing,Jacket,Customer_005,9,567.11,5103.99,2617.46,2486.53
2024-09-17,East,Clothing,T-Shirt,Customer_059,2,746.33,1492.66,1082.22,410.44
2024-09-18,East,Furniture,Table,Customer_084,2,767.79,1535.58,1023.44,512.14
2024-09-18,West,Toys,Building Blocks,Customer_007,7,711.83,4982.81,3893.31,1089.5
2024-09-18,East,Clothing,Jacket,Customer_100,9,696.98,6272.82,3812.83,2459.99
2024-09-18,North,Electronics,Headphones,Customer_073,3,445.91,1337.73,942.62,395.11
2024-09-18,East,Clothing,Jeans,Customer_096,11,283.13,3114.43,1785.01,1329.42
2024-09-18,South,Groceries,Olive Oil,Customer_050,10,122.79,1227.9,682.94,544.96
2024-09-18,South,Toys,Board Game,Customer_088,6,135.24,811.44,489.52,321.92
2024-09-18,West,Clothing,Sneakers,Customer_075,7,643.63,4505.41,2785.46,1719.95
2024-09-18,South,Electronics,Smartphone,Customer_049,6,210.21,1261.26,903.15,358.11
2024-09-18,West,Clothing,Jacket,Customer_032,3,332.02,996.06,648.56,347.5
2024-09-18,East,Clothing,Jacket,Customer_023,4,155.54,622.16,413.34,208.82
2024-09-18,South,Electronics,Headphones,Customer_083,5,118.92,594.6,301.94,292.66
2024-09-19,West,Electronics,Smartphone,Customer_047,11,588.22,6470.42,3816.47,2653.95
2024-09-19,East,Toys,Doll,Customer_038,5,233.25,1166.25,852.65,313.6
2024-09-19,South,Clothing,Sneakers,Customer_117,3,167.44,502.32,359.82,142.5
2024-09-19,South,Groceries,Cereal,Customer_011,2,73.81,147.62,80.16,67.46
2024-09-19,East,Toys,Board Game,Customer_027,6,662.89,3977.34,2864.02,1113.32
2024-09-20,South,Electronics,Monitor,Customer_051,6,685.39,4112.34,2692.78,1419.56
2024-09-20,South,Toys,Board Game,Customer_063,5,609.23,3046.15,1567.64,1478.51
2024-09-20,North,Groceries,Rice,Customer_071,6,451.17,2707.02,1778.56,928.46
2024-09-20,North,Furniture,Sofa,Customer_077,11,174.37,1918.07,1066.82,851.25
2024-09-21,South,Groceries,Coffee,Customer_115,2,596.51,1193.02,711.32,481.7
2024-09-21,South,Groceries,Snacks,Customer_078,7,104.94,734.58,458.62,275.96
2024-09-21,West,Furniture,Sofa,Customer_104,2,254.35,508.7,345.27,163.43
2024-09-21,South,Furniture,Sofa,Customer_104,6,698.66,4191.96,2166.78,2025.18
2024-09-22,South,Toys,Puzzle,Customer_020,7,615.61,4309.27,2652.92,1656.35
2024-09-22,North,Toys,Action Figure,Customer_069,2,614.09,1228.18,643.29,584.89
2024-09-22,South,Electronics,Monitor,Customer_110,4,281.27,1125.08,709.5,415.58
2024-09-22,East,Electronics,Smartphone,Customer_076,8,691.09,5528.72,2816.71,2712.01
2024-09-22,South,Electronics,Smartphone,Customer_006,1,523.33,523.33,316.45,206.88
2024-09-22,West,Furniture,Office Chair,Customer_064,4,469.77,1879.08,992.24,886.84
2024-09-22,West,Toys,Doll,Customer_017,5,301.79,1508.95,1150.38,358.57
2024-09-23,North,Furniture,Desk,Customer_077,6,56.97,341.82,220.91,120.91
2024-09-23,East,Clothing,Hat,Customer_053,7,184.69,1292.83,894.82,398.01
2024-09-23,North,Electronics,Monitor,Customer_010,6,319.02,1914.12,1149.43,764.69
2024-09-23,South,Furniture,Table,Customer_046,4,596.7,2386.8,1727.63,659.17
2024-09-23,South,Furniture,Sofa,Customer_059,4,545.22,2180.88,1190.75,990.13
2024-09-23,East,Clothing,Hat,Customer_029,8,394.27,3154.16,1946.95,1207.21
2024-09-23,West,Toys,Action Figure,Customer_025,4,782.77,3131.08,2291.79,839.29
2024-09-23,North,Clothing,T-Shirt,Customer_119,9,710.63,6395.67,4284.57,2111.1
2024-09-23,West,Toys,Building Blocks,Customer_083,2,76.35,152.7,97.4,55.3
2024-09-24,North,Furniture,Sofa,Customer_020,8,703.85,5630.8,3498.73,2132.07
2024-09-24,West,Clothing,Jacket,Customer_039,6,261.46,1568.76,1237.81,330.95
2024-09-24,West,Furniture,Table,Customer_053,1,376.62,376.62,190.26,186.36
2024-09-24,North,Furniture,Office Chair,Customer_067,1,431.54,431.54,327.1,104.44
2024-09-24,West,Groceries,Coffee,Customer_042,5,744.94,3724.7,2508.78,1215.92
2024-09-24,East,Toys,Doll,Customer_057,10,220.06,2200.6,1401.93,798.67
2024-09-24,North,Electronics,Headphones,Customer_030,7,92.52,647.64,395.78,251.86
2024-09-24,North,Toys,Doll,Customer_018,5,679.62,3398.1,2000.26,1397.84
2024-09-24,South,Groceries,Snacks,Customer_047,3,314.78,944.34,682.27,262.07
2024-09-24,South,Clothing,T-Shirt,Customer_063,2,769.53,1539.06,942.26,596.8
2024-09-24,North,Furniture,Table,Customer_008,9,111.85,1006.65,791.42,215.23
2024-09-25,East,Clothing,Jeans,Customer_035,3,195.67,587.01,328.09,258.92
2024-09-25,South,Clothing,Sneakers,Customer_105,7,633.06,4431.42,2638.44,1792.98
2024-09-25,East,Furniture,Sofa,Customer_012,11,562.06,6182.66,4689.55,1493.11
2024-09-25,West,Groceries,Rice,Customer_022,8,555.15,4441.2,2546.55,1894.65
2024-09-25,North,Electronics,Smartphone,Customer_101,5,223.86,1119.3,759.4,359.9
2024-09-25,West,Furniture,Office Chair,Customer_039,6,707.57,4245.42,2837.82,1407.6
2024-09-25,South,Clothing,Hat,Customer_096,1,417.77,417.77,238.26,179.51
2024-09-25,East,Furniture,Table,Customer_026,4,449.78,1799.12,1253.58,545.54
2024-09-25,West,Toys,Building Blocks,Customer_093,7,402.88,2820.16,1777.07,1043.09
2024-09-25,East,Furniture,Office Chair,Customer_013,6,595.25,3571.5,1874.39,1697.11
2024-09-25,West,Furniture,Bookshelf,Customer_117,1,407.87,407.87,289.87,118.0
2024-09-25,East,Clothing,Hat,Customer_082,8,492.07,3936.56,2920.27,1016.29
2024-09-25,East,Furniture,Bookshelf,Customer_075,2,12.84,25.68,12.92,12.76
2024-09-25,North,Groceries,Cereal,Customer_052,5,218.06,1090.3,585.43,504.87
2024-09-26,East,Clothing,Sneakers,Customer_010,1,135.01,135.01,69.92,65.09
2024-09-26,West,Toys,Building Blocks,Customer_088,8,91.47,731.76,370.97,360.79
2024-09-26,East,Furniture,Office Chair,Customer_101,4,148.75,595.0,394.06,200.94
2024-09-26,North,Electronics,Laptop,Customer_107,3,430.05,1290.15,652.89,637.26
2024-09-26,South,Groceries,Cereal,Customer_019,8,97.31,778.48,512.58,265.9
2024-09-26,West,Clothing,Jeans,Customer_078,9,320.07,2880.63,1696.4,1184.23
2024-09-26,South,Clothing,Jeans,Customer_045,1,629.45,629.45,357.27,272.18
2024-09-26,South,Groceries,Cereal,Customer_090,3,112.2,336.6,194.18,142.42
2024-09-26,West,Electronics,Laptop,Customer_059,6,772.34,4634.04,3218.28,1415.76
2024-09-26,South,Furniture,Table,Customer_113,1,81.88,81.88,52.39,29.49
2024-09-27,North,Clothing,Hat,Customer_066,9,721.8,6496.2,5053.12,1443.08
2024-09-27,South,Toys,Building Blocks,Customer_085,4,209.7,838.8,614.27,224.53
2024-09-27,East,Groceries,Snacks,Customer_030,3,607.13,1821.39,1105.73,715.66
2024-09-28,South,Groceries,Cereal,Customer_069,1,224.61,224.61,165.7,58.91
2024-09-28,West,Electronics,Headphones,Customer_113,11,327.76,3605.36,2015.27,1590.09
2024-09-28,North,Toys,Building Blocks,Customer_026,6,719.1,4314.6,3162.78,1151.82
2024-09-28,South,Groceries,Snacks,Customer_029,4,673.75,2695.0,2045.89,649.11
2024-09-28,West,Clothing,T-Shirt,Customer_026,10,296.38,2963.8,1978.08,985.72
2024-09-28,North,Furniture,Sofa,Customer_047,10,490.24,4902.4,2838.77,2063.63
2024-09-29,South,Furniture,Bookshelf,Customer_032,3,620.91,1862.73,1306.76,555.97
2024-09-29,South,Clothing,Hat,Customer_058,4,220.16,880.64,461.78,418.86
2024-09-29,West,Clothing,Sneakers,Customer_050,3,427.53,1282.59,976.77,305.82
2024-09-29,North,Toys,Doll,Customer_112,6,43.01,258.06,148.11,109.95
2024-09-29,South,Furniture,Bookshelf,Customer_096,10,736.0,7360.0,3880.98,3479.02
2024-09-29,North,Clothing,Jacket,Customer_103,11,355.18,3906.98,2371.83,1535.15
2024-09-29,North,Groceries,Coffee,Customer_096,6,435.42,2612.52,1427.07,1185.45
2024-09-29,North,Toys,Board Game,Customer_032,7,755.4,5287.8,3708.73,1579.07
2024-09-29,North,Clothing,T-Shirt,Customer_020,5,452.01,2260.05,1300.95,959.1
2024-09-29,North,Groceries,Olive Oil,Customer_100,7,704.01,4928.07,3462.83,1465.24
2024-09-29,West,Groceries,Olive Oil,Customer_086,6,787.81,4726.86,3692.7,1034.16
2024-09-30,East,Electronics,Monitor,Customer_038,5,175.39,876.95,619.31,257.64
2024-09-30,West,Toys,Doll,Customer_075,6,53.06,318.36,230.73,87.63
2024-09-30,South,Electronics,Laptop,Customer_099,4,271.82,1087.28,568.69,518.59
2024-09-30,North,Furniture,Office Chair,Customer_094,7,68.65,480.55,308.67,171.88
2024-09-30,East,Clothing,T-Shirt,Customer_021,10,730.76,7307.6,4484.38,2823.22
2024-09-30,West,Electronics,Laptop,Customer_083,11,405.65,4462.15,2735.77,1726.38
2024-09-30,West,Toys,Building Blocks,Customer_096,5,334.18,1670.9,962.62,708.28
2024-10-01,South,Furniture,Table,Customer_023,9,557.77,5019.93,3601.47,1418.46
2024-10-01,North,Toys,Board Game,Customer_003,6,277.58,1665.48,1003.88,661.6
2024-10-01,North,Furniture,Bookshelf,Customer_116,6,573.52,3441.12,2277.86,1163.26
2024-10-01,North,Clothing,Hat,Customer_003,1,28.34,28.34,21.17,7.17
2024-10-01,West,Toys,Puzzle,Customer_092,8,578.39,4627.12,2932.38,1694.74
2024-10-01,East,Toys,Board Game,Customer_120,5,417.03,2085.15,1494.35,590.8
2024-10-01,South,Clothing,Jacket,Customer_021,8,87.24,697.92,421.73,276.19
2024-10-01,South,Furniture,Bookshelf,Customer_070,4,181.05,724.2,362.37,361.83
2024-10-01,East,Furniture,Office Chair,Customer_092,9,95.21,856.89,666.15,190.74
2024-10-01,West,Toys,Action Figure,Customer_107,2,126.3,252.6,161.44,91.16
2024-10-02,North,Furniture,Desk,Customer_111,2,195.63,391.26,206.65,184.61
2024-10-02,East,Groceries,Coffee,Customer_028,8,272.0,2176.0,1423.45,752.55
2024-10-02,West,Clothing,Hat,Customer_119,10,37.69,376.9,235.15,141.75
2024-10-02,West,Toys,Board Game,Customer_028,7,106.32,744.24,475.79,268.45
2024-10-02,West,Toys,Board Game,Customer_060,11,119.39,1313.29,695.69,617.6
2024-10-02,South,Toys,Puzzle,Customer_111,9,461.11,4149.99,2792.43,1357.56
2024-10-02,West,Clothing,Jacket,Customer_102,8,368.81,2950.48,1762.54,1187.94
2024-10-02,North,Furniture,Desk,Customer_089,11,548.96,6038.56,4152.09,1886.47
2024-10-02,West,Furniture,Sofa,Customer_066,6,40.0,240.0,171.41,68.59
2024-10-03,East,Groceries,Coffee,Customer_113,8,464.0,3712.0,2575.84,1136.16
2024-10-03,West,Electronics,Smartphone,Customer_099,2,117.39,234.78,124.01,110.77
2024-10-03,West,Clothing,T-Shirt,Customer_067,4,788.29,3153.16,1810.71,1342.45
2024-10-03,East,Furniture,Desk,Customer_053,5,253.97,1269.85,657.49,612.36
2024-10-03,West,Groceries,Snacks,Customer_097,1,195.45,195.45,106.22,89.23
2024-10-03,West,Groceries,Snacks,Customer_027,5,220.56,1102.8,747.53,355.27
2024-10-04,North,Electronics,Headphones,Customer_039,10,157.26,1572.6,1024.2,548.4
2024-10-04,North,Clothing,T-Shirt,Customer_029,2,459.65,919.3,543.92,375.38
2024-10-04,North,Toys,Puzzle,Customer_105,11,190.21,2092.31,1614.52,477.79
2024-10-04,West,Electronics,Tablet,Customer_046,1,788.69,788.69,583.63,205.06
2024-10-04,South,Groceries,Rice,Customer_013,2,460.22,920.44,536.71,383.73
2024-10-04,East,Electronics,Headphones,Customer_018,6,293.44,1760.64,1204.16,556.48
2024-10-04,East,Furniture,Desk,Customer_110,2,329.94,659.88,334.97,324.91
2024-10-05,West,Clothing,Hat,Customer_082,11,366.3,4029.3,2570.67,1458.63
2024-10-05,South,Furniture,Desk,Customer_023,4,195.14,780.56,530.34,250.22
2024-10-05,West,Electronics,Tablet,Customer_013,3,363.21,1089.63,638.15,451.48
2024-10-05,North,Electronics,Laptop,Customer_053,5,246.2,1231.0,731.47,499.53
2024-10-05,North,Clothing,Hat,Customer_029,2,484.62,969.24,622.27,346.97
2024-10-05,East,Clothing,Jacket,Customer_067,7,328.38,2298.66,1769.06,529.6
2024-10-05,West,Clothing,Hat,Customer_053,7,411.64,2881.48,1595.27,1286.21
2024-10-06,South,Clothing,Sneakers,Customer_086,2,437.4,874.8,483.84,390.96
2024-10-06,West,Clothing,Jacket,Customer_080,9,313.27,2819.43,1652.36,1167.07
2024-10-06,North,Groceries,Olive Oil,Customer_074,7,251.19,1758.33,1248.74,509.59
2024-10-06,West,Toys,Doll,Customer_098,2,103.93,207.86,136.99,70.87
2024-10-06,North,Clothing,T-Shirt,Customer_004,7,160.46,1123.22,788.6,334.62
2024-10-06,North,Groceries,Coffee,Customer_105,4,166.32,665.28,416.69,248.59
2024-10-07,East,Groceries,Coffee,Customer_099,3,442.72,1328.16,923.9,404.26
2024-10-07,South,Electronics,Headphones,Customer_010,11,716.56,7882.16,4726.71,3155.45
2024-10-07,West,Groceries,Rice,Customer_073,1,75.12,75.12,51.24,23.88
2024-10-07,South,Groceries,Cereal,Customer_114,2,787.63,1575.26,928.34,646.92
2024-10-07,South,Toys,Doll,Customer_035,3,737.9,2213.7,1124.4,1089.3
2024-10-07,North,Furniture,Desk,Customer_040,10,170.6,1706.0,1214.84,491.16
2024-10-07,South,Clothing,Sneakers,Customer_049,4,393.91,1575.64,862.34,713.3
2024-10-07,West,Electronics,Headphones,Customer_028,10,291.54,2915.4,1913.09,1002.31
2024-10-07,East,Groceries,Cereal,Customer_067,8,313.29,2506.32,1433.45,1072.87
2024-10-08,West,Furniture,Table,Customer_114,11,211.34,2324.74,1623.63,701.11
2024-10-08,South,Groceries,Olive Oil,Customer_073,8,36.99,295.92,154.08,141.84
2024-10-08,South,Toys,Action Figure,Customer_013,5,571.76,2858.8,2096.28,762.52
2024-10-08,East,Furniture,Sofa,Customer_098,2,246.66,493.32,318.25,175.07
2024-10-08,South,Furniture,Desk,Customer_055,10,403.69,4036.9,2627.04,1409.86
2024-10-08,East,Toys,Puzzle,Customer_018,4,754.05,3016.2,2017.8,998.4
2024-10-08,East,Groceries,Olive Oil,Customer_006,7,506.08,3542.56,2344.72,1197.84
2024-10-08,West,Furniture,Sofa,Customer_005,10,504.28,5042.8,3776.97,1265.83
2024-10-08,North,Furniture,Sofa,Customer_027,10,108.24,1082.4,760.77,321.63
2024-10-08,South,Toys,Action Figure,Customer_110,2,713.39,1426.78,967.5,459.28
2024-10-09,South,Electronics,Laptop,Customer_057,11,505.55,5561.05,3136.73,2424.32
2024-10-09,South,Toys,Action Figure,Customer_015,10,640.79,6407.9,4448.84,1959.06
2024-10-09,East,Furniture,Office Chair,Customer_018,5,285.52,1427.6,790.81,636.79
2024-10-09,South,Furniture,Office Chair,Customer_073,10,346.33,3463.3,1826.57,1636.73
2024-10-09,North,Clothing,Sneakers,Customer_043,8,340.11,2720.88,1859.64,861.24
2024-10-09,North,Furniture,Desk,Customer_086,9,563.92,5075.28,3065.51,2009.77
2024-10-09,South,Toys,Board Game,Customer_022,6,718.8,4312.8,2672.92,1639.88
2024-10-09,South,Toys,Action Figure,Customer_037,4,69.46,277.84,197.3,80.54
2024-10-09,West,Toys,Building Blocks,Customer_073,1,677.51,677.51,463.47,214.04
2024-10-09,East,Furniture,Sofa,Customer_108,9,195.6,1760.4,1379.38,381.02
2024-10-09,South,Toys,Puzzle,Customer_116,1,758.06,758.06,603.26,154.8
2024-10-10,South,Groceries,Rice,Customer_077,3,175.89,527.67,408.81,118.86
2024-10-10,East,Toys,Doll,Customer_047,7,233.55,1634.85,1118.87,515.98
2024-10-10,North,Toys,Board Game,Customer_080,11,540.98,5950.78,4105.92,1844.86
2024-10-10,North,Clothing,Hat,Customer_041,1,652.3,652.3,503.05,149.25
2024-10-10,South,Electronics,Monitor,Customer_100,3,794.81,2384.43,1211.36,1173.07
2024-10-10,East,Furniture,Sofa,Customer_106,3,464.36,1393.08,1058.5,334.58
2024-10-10,North,Electronics,Headphones,Customer_050,5,18.86,94.3,67.91,26.39
2024-10-10,West,Toys,Doll,Customer_051,7,581.99,4073.93,2448.02,1625.91
